CardId,CustomerId,Cardlimit,Debt,Cardtype
831,831,4043342,6767707,mastercard
832,832,9158500,1888878,mastercard
833,833,4114875,7342325,mastercard
834,834,9226560,9391022,mastercard
835,835,6479091,3539125,mastercard
836,836,4324118,9527811,mastercard
837,837,8191715,8915214,mastercard
838,838,6637800,7344810,mastercard
839,839,6044536,6506123,mastercard
840,840,9616588,9687121,mastercard
841,841,4944851,5315017,mastercard
842,842,8966485,4056348,mastercard
843,843,7990978,2729948,mastercard
844,844,8225819,1468396,mastercard
845,845,2285128,9580591,mastercard
846,846,1199849,9721252,mastercard
847,847,9005466,5622195,mastercard
848,848,4756882,9814354,mastercard
849,849,9738639,6194563,mastercard
850,850,9517212,1532110,mastercard
851,851,6261371,3199961,mastercard
852,852,2905358,8777578,mastercard
853,853,552762,3378337,mastercard
854,854,1014968,7836200,mastercard
855,855,530349,353135,mastercard
856,856,3985741,4367580,mastercard
857,857,9819382,8457707,mastercard
858,858,3036813,4376176,mastercard
859,859,8949701,8790353,mastercard
860,860,4817261,2326148,mastercard
861,861,361064,5367470,mastercard
862,862,4219302,599333,mastercard
863,863,1577651,2290025,mastercard
864,864,5057743,4655967,mastercard
865,865,1963600,5704117,mastercard
866,866,368183,8578134,mastercard
867,867,195841,2354951,mastercard
868,868,3742041,5220887,mastercard
869,869,356156,2119665,mastercard
870,870,6569328,5003273,mastercard
871,871,2851287,2866656,mastercard
872,872,4253647,4397726,mastercard
873,873,9566419,3048080,mastercard
874,874,5579818,6150042,mastercard
875,875,3129467,3873355,mastercard
876,876,7540456,9311941,mastercard
877,877,7723968,8412038,mastercard
878,878,5220149,9085827,mastercard
879,879,3238515,9728784,mastercard
880,880,7330080,2612284,mastercard
881,881,2147040,7109525,mastercard
882,882,6455591,5423856,mastercard
883,883,1700283,8874039,mastercard
884,884,3440112,8000939,mastercard
885,885,7281213,6391745,mastercard
886,886,9722367,6722349,mastercard
887,887,8497959,8402034,mastercard
888,888,3415909,3434156,mastercard
889,889,1214894,4451964,mastercard
890,890,806998,7335057,mastercard
891,891,4590334,1575272,mastercard
892,892,4034267,6838088,mastercard
893,893,2972791,5480834,mastercard
894,894,7851442,6027764,mastercard
895,895,9844111,8919430,mastercard
896,896,6531597,2887062,mastercard
897,897,6787755,1433537,mastercard
898,898,2533814,9140326,mastercard
899,899,2852521,9483027,mastercard
900,900,4158119,1332724,mastercard
901,901,9097978,3144270,mastercard
902,902,9986770,5170945,mastercard
903,903,1689846,5928796,mastercard
904,904,7740876,5097648,mastercard
905,905,1681180,7875712,mastercard
906,906,8221818,6594955,mastercard
907,907,263388,4281501,mastercard
908,908,2265541,7541116,mastercard
909,909,4820119,1653822,mastercard
910,910,8894877,6768164,mastercard
911,911,6579813,4667209,mastercard
912,912,5785368,5154535,mastercard
913,913,9693521,4728545,mastercard
914,914,6232749,2797052,mastercard
915,915,6171602,599397,mastercard
916,916,2413800,4889607,mastercard
917,917,6169419,4351384,mastercard
918,918,5813119,7061868,mastercard
919,919,7528027,8917023,mastercard
920,920,8965083,3553962,mastercard
921,921,5475055,9769370,mastercard
922,922,5635943,602898,mastercard
923,923,4458208,4853351,mastercard
924,924,8350834,3238236,mastercard
925,925,8505734,7838154,mastercard
926,926,1214650,5648939,mastercard
927,927,3904169,7529952,mastercard
928,928,1987919,9013059,mastercard
929,929,4043413,7592792,mastercard
930,930,6271279,8597892,mastercard
931,931,520058,1318844,mastercard
932,932,2470861,3388602,mastercard
933,933,2881646,8625469,mastercard
934,934,8539479,380472,mastercard
935,935,707128,9323306,mastercard
936,936,1917122,4544023,mastercard
937,937,3563281,5124206,mastercard
938,938,9467989,194771,mastercard
939,939,1650711,1954089,mastercard
940,940,802453,7402009,mastercard
941,941,6404828,4912959,mastercard
942,942,373954,244845,mastercard
943,943,5412359,7852720,mastercard
944,944,8754310,6028811,mastercard
945,945,2812138,4551876,mastercard
946,946,9037248,9610928,mastercard
947,947,3768597,3373804,mastercard
948,948,4875322,4632875,mastercard
949,949,3231537,9879742,mastercard
950,950,2524878,3640960,mastercard
951,951,2317959,1502663,mastercard
952,952,6785937,3645480,mastercard
953,953,2688511,9306351,mastercard
954,954,9493516,7769309,mastercard
955,955,9744271,2608687,mastercard
956,956,544979,4294590,mastercard
957,957,947234,8268072,mastercard
958,958,1845296,5605317,mastercard
959,959,5979897,5979255,mastercard
960,960,7492979,6629875,mastercard
961,961,8531715,6302454,mastercard
962,962,1874251,8902105,mastercard
963,963,8362926,7800788,mastercard
964,964,8029382,4080154,mastercard
965,965,9806198,5889412,mastercard
966,966,9655606,289045,mastercard
967,967,7626110,6488340,mastercard
968,968,6809277,6964574,mastercard
969,969,2208361,3871799,mastercard
970,970,7887990,714914,mastercard
971,971,1540171,1098246,mastercard
972,972,8340376,9282923,mastercard
973,973,2908607,6647204,mastercard
974,974,8578551,6426317,mastercard
975,975,7351750,4394531,mastercard
976,976,2371835,2636250,mastercard
977,977,1183646,6130522,mastercard
978,978,9469510,9194989,mastercard
979,979,3635613,2379088,mastercard
980,980,3470111,7061325,mastercard
981,981,3041176,912920,mastercard
982,982,5526876,3609554,mastercard
983,983,854088,9206186,mastercard
984,984,786112,7001762,mastercard
985,985,2993894,538520,mastercard
986,986,8820518,6536020,mastercard
987,987,1881488,7272161,mastercard
988,988,1612167,6850638,mastercard
989,989,6537216,2010570,mastercard
990,990,1215704,5753671,mastercard
991,991,5866975,4519117,mastercard
992,992,157543,3289467,mastercard
993,993,3079964,7364095,mastercard
994,994,5117552,854868,mastercard
995,995,4870381,6110544,mastercard
996,996,5095064,642100,mastercard
997,997,902587,868483,mastercard
998,998,8203596,4304293,mastercard
999,999,7899550,3761795,mastercard
1000,1000,7892078,6740421,mastercard
1001,1001,8022945,7042950,mastercard
1002,1002,2050323,4768007,mastercard
1003,1003,4083254,1570995,mastercard
1004,1004,1057673,9758406,mastercard
1005,1005,1184857,9623421,mastercard
1006,1006,7883380,1644503,mastercard
1007,1007,2608492,2244171,mastercard
1008,1008,1073810,317477,mastercard
1009,1009,9193329,1091048,mastercard
1010,1010,5996222,8876657,mastercard
1011,1011,725188,4943029,mastercard
1012,1012,7537622,686903,mastercard
1013,1013,7257518,8772883,mastercard
1014,1014,665441,1522802,mastercard
1015,1015,8778455,6169151,mastercard
1016,1016,1858804,7319278,mastercard
1017,1017,7903727,2501097,mastercard
1018,1018,9306103,717180,mastercard
1019,1019,857954,1389423,mastercard
1020,1020,5615762,4155428,mastercard
1021,1021,7417396,5800251,mastercard
1022,1022,2161826,4383934,mastercard
1023,1023,9827637,7247263,mastercard
1024,1024,1492584,4541009,mastercard
1025,1025,8669606,5621132,mastercard
1026,1026,6499307,7143784,mastercard
1027,1027,3732830,4811439,mastercard
1028,1028,568608,5649355,mastercard
1029,1029,2596073,8184089,mastercard
1030,1030,908103,9367619,mastercard
1031,1031,4811464,2209048,mastercard
1032,1032,4098144,6815004,mastercard
1033,1033,6473561,8538533,mastercard
1034,1034,5932842,2768049,mastercard
1035,1035,5419336,9785879,mastercard
1036,1036,753075,5137840,mastercard
1037,1037,1571908,8287509,mastercard
1038,1038,3862672,2823039,mastercard
1039,1039,8058694,5022956,mastercard
1040,1040,8217814,9045261,mastercard
1041,1041,8124172,3278780,mastercard
1042,1042,2981778,2932145,mastercard
1043,1043,7840596,1939770,mastercard
1044,1044,1909794,6728204,mastercard
1045,1045,7823256,4866058,mastercard
1046,1046,9704143,251516,mastercard
1047,1047,7465017,7049949,mastercard
1048,1048,9256016,2781531,mastercard
1049,1049,5816630,182296,mastercard
1050,1050,1964459,5441904,mastercard
1051,1051,2986404,6976657,mastercard
1052,1052,2731031,5299593,mastercard
1053,1053,883930,5846849,mastercard
1054,1054,9801874,595668,mastercard
1055,1055,5888162,101413,mastercard
1056,1056,4072320,2649081,mastercard
1057,1057,7403201,7881862,mastercard
1058,1058,3553621,8286211,mastercard
1059,1059,6980045,1822275,mastercard
1060,1060,8361016,1157868,mastercard
1061,1061,1691123,6821336,mastercard
1062,1062,6630356,2888979,mastercard
1063,1063,8733750,3425507,mastercard
1064,1064,6205166,6529211,mastercard
1065,1065,2982714,2535595,mastercard
1066,1066,5129296,4144954,mastercard
1067,1067,5617556,2298534,mastercard
1068,1068,5080357,4357747,mastercard
1069,1069,5570363,3255799,mastercard
1070,1070,4897023,2223297,mastercard
1071,1071,3839113,9356703,mastercard
1072,1072,6345703,765698,mastercard
1073,1073,332340,8726642,mastercard
1074,1074,1043123,1868284,mastercard
1075,1075,6027281,6752388,mastercard
1076,1076,1450471,8553161,mastercard
1077,1077,9941615,3297458,mastercard
1078,1078,4651699,7747711,mastercard
1079,1079,9294080,8321497,mastercard
1080,1080,6877861,1586392,mastercard
1081,1081,1063589,1868212,mastercard
1082,1082,1446520,6512481,mastercard
1083,1083,7256960,2373251,mastercard
1084,1084,4489220,1600187,mastercard
1085,1085,3754646,9807973,mastercard
1086,1086,3242323,4214085,mastercard
1087,1087,2437896,2332761,mastercard
1088,1088,1563385,2506830,mastercard
1089,1089,1827760,4223819,mastercard
1090,1090,3763819,1952486,mastercard
1091,1091,8764777,6766853,mastercard
1092,1092,9557599,9407709,mastercard
1093,1093,2901639,6408903,mastercard
1094,1094,3914064,4316331,mastercard
1095,1095,4189205,5099688,mastercard
1096,1096,4613882,6105470,mastercard
1097,1097,8705285,1602147,mastercard
1098,1098,2206162,9500856,mastercard
1099,1099,2105375,7916623,mastercard
1100,1100,1317581,8625950,mastercard
1101,1101,833936,3509195,mastercard
1102,1102,1369506,8220509,mastercard
1103,1103,1092140,8943532,mastercard
1104,1104,7986989,4765768,mastercard
1105,1105,6759839,6399183,mastercard
1106,1106,8755093,4972516,mastercard
1107,1107,7645756,5134289,mastercard
1108,1108,4481242,4317756,mastercard
1109,1109,976820,8210660,mastercard
1110,1110,3284003,8019468,mastercard
1111,1111,3049520,7185368,mastercard
1112,1112,617712,9196073,mastercard
1113,1113,943083,1835837,mastercard
1114,1114,5559882,3728446,mastercard
1115,1115,4906180,5354811,mastercard
1116,1116,8025191,8690731,mastercard
1117,1117,6169335,2706001,mastercard
1118,1118,3944891,3884366,mastercard
1119,1119,2317248,4234040,mastercard
1120,1120,898937,2774892,mastercard
1121,1121,7527745,860189,mastercard
1122,1122,1898624,9303420,mastercard
1123,1123,7434936,4392840,mastercard
1124,1124,2482653,9182852,mastercard
1125,1125,8061637,3290726,mastercard
1126,1126,1932416,4388570,mastercard
1127,1127,2038502,8717186,mastercard
1128,1128,8928874,1814717,mastercard
1129,1129,378055,8381039,mastercard
1130,1130,7558614,2771629,mastercard
1131,1131,9440703,8294316,mastercard
1132,1132,2798896,2063549,mastercard
1133,1133,9567620,3187427,mastercard
1134,1134,2073230,1143861,mastercard
1135,1135,3455210,8814889,mastercard
1136,1136,7058978,8382016,mastercard
1137,1137,4313053,3930534,mastercard
1138,1138,9792414,3224298,mastercard
1139,1139,9938800,5797728,mastercard
1140,1140,6997684,2596967,mastercard
1141,1141,8208403,1319797,mastercard
1142,1142,3723377,5109626,mastercard
1143,1143,651103,2368128,mastercard
1144,1144,3421307,802249,mastercard
1145,1145,8725491,3205084,mastercard
1146,1146,2744450,1542666,mastercard
1147,1147,8575472,9659297,mastercard
1148,1148,4064379,2569225,mastercard
1149,1149,9444746,5085436,mastercard
1150,1150,6223027,9225809,mastercard
1151,1151,5943848,2776602,mastercard
1152,1152,8610531,9601146,mastercard
1153,1153,8591885,9036092,mastercard
1154,1154,680251,3394590,mastercard
1155,1155,7841156,5566139,mastercard
1156,1156,2968725,5723352,mastercard
1157,1157,5028056,9842144,mastercard
1158,1158,252366,4218730,mastercard
1159,1159,759026,865639,mastercard
1160,1160,1057154,1708931,mastercard
1161,1161,7331937,7844402,mastercard
1162,1162,4130221,9445827,mastercard
1163,1163,9503883,3139734,mastercard
1164,1164,5385319,3489609,mastercard
1165,1165,6977136,2757837,mastercard
1166,1166,8150153,6017991,mastercard
1167,1167,3806452,2887385,mastercard
1168,1168,713089,7415929,mastercard
1169,1169,7155814,9086412,mastercard
1170,1170,3084195,1334750,mastercard
1171,1171,8638197,1503960,mastercard
1172,1172,7395948,7031308,mastercard
1173,1173,4673539,3097745,mastercard
1174,1174,8786644,4003054,mastercard
1175,1175,5615193,4627797,mastercard
1176,1176,9349796,4118443,mastercard
1177,1177,8035153,5488953,mastercard
1178,1178,6956663,3675647,mastercard
1179,1179,5816431,7986370,mastercard
1180,1180,3516583,5762028,mastercard
1181,1181,9785120,9120851,mastercard
1182,1182,8653073,5275275,mastercard
1183,1183,3715981,942072,mastercard
1184,1184,5688601,2656043,mastercard
1185,1185,8817375,2124104,mastercard
1186,1186,7226579,8369201,mastercard
1187,1187,3350831,6838176,mastercard
1188,1188,8154831,8227237,mastercard
1189,1189,178773,7950537,mastercard
1190,1190,6602252,8150453,mastercard
1191,1191,9683574,7306604,mastercard
1192,1192,6373612,1621952,mastercard
1193,1193,591168,5463404,mastercard
1194,1194,4842737,5892642,mastercard
1195,1195,2584618,7608650,mastercard
1196,1196,632893,6301777,mastercard
1197,1197,724313,9902423,mastercard
1198,1198,802213,6246887,mastercard
1199,1199,7900618,5873461,mastercard
1200,1200,6730899,778850,mastercard
1201,1201,4227321,9412421,mastercard
1202,1202,5662814,8098276,mastercard
1203,1203,4661944,8278921,mastercard
1204,1204,3495072,5574697,mastercard
1205,1205,4379071,2521693,mastercard
1206,1206,9123545,7692855,mastercard
1207,1207,7270012,1989156,mastercard
1208,1208,2775382,8048919,mastercard
1209,1209,5221213,8658864,mastercard
1210,1210,156498,5979448,mastercard
1211,1211,4032686,7062601,mastercard
1212,1212,7750072,5097108,mastercard
1213,1213,7354244,8778985,mastercard
1214,1214,1085924,2172771,mastercard
1215,1215,2526396,3907231,mastercard
1216,1216,993482,3372705,mastercard
1217,1217,5649576,2305441,mastercard
1218,1218,7316301,3300536,mastercard
1219,1219,251053,8388237,mastercard
1220,1220,3931043,2513936,mastercard
1221,1221,4364203,9512303,mastercard
1222,1222,7645330,2953831,mastercard
1223,1223,5442825,6937496,mastercard
1224,1224,8838601,6889454,mastercard
1225,1225,310242,2533673,mastercard
1226,1226,1319307,6033514,mastercard
1227,1227,2490350,7523891,mastercard
1228,1228,2117710,3079610,mastercard
1229,1229,912335,1093003,mastercard
1230,1230,6272202,1096339,mastercard
1231,1231,3816276,2995652,mastercard
1232,1232,1425272,7088518,mastercard
1233,1233,9028214,2214683,mastercard
1234,1234,3566582,1999807,mastercard
1235,1235,5354923,6663090,mastercard
1236,1236,157855,6909966,mastercard
1237,1237,5012809,4778303,mastercard
1238,1238,6125514,7785367,mastercard
1239,1239,7858267,5778324,mastercard
1240,1240,6121229,2516659,mastercard
1241,1241,1141952,1600726,mastercard
1242,1242,8310382,6708394,mastercard
1243,1243,574069,246166,mastercard
1244,1244,3559211,5237865,mastercard
1245,1245,1484031,397727,mastercard
1246,1246,3682619,704833,mastercard
1247,1247,3828728,695887,mastercard
1248,1248,3984740,2265060,mastercard
