AccountId,CustomerId,Accountname,Balance
852,852,Investment Account,7139.69
853,853,Investment Account,9380.4
854,854,Auto Loan Account,11600.54
855,855,Money Market Account,9713.35
856,856,Savings Account,13035.7
857,857,Checking Account,10587.55
858,858,Savings Account,9375.42
859,859,Investment Account,8034.34
860,860,Investment Account,8534.34
861,861,Checking Account,12959.71
862,862,Auto Loan Account,14421.12
863,863,Investment Account,7142.99
864,864,Money Market Account,17234.98
865,865,Personal Loan Account,9766.39
866,866,Auto Loan Account,10181.73
867,867,Savings Account,8888
868,868,Home Loan Account,2927.28
869,869,Home Loan Account,12908.17
870,870,Money Market Account,7249.85
871,871,Credit Card Account,14727.25
872,872,Checking Account,4886.97
873,873,Money Market Account,8493.86
874,874,Money Market Account,7267.89
875,875,Money Market Account,13661.54
876,876,Auto Loan Account,10543.49
877,877,Savings Account,10098.55
878,878,Auto Loan Account,6573.68
879,879,Credit Card Account,2505.53
880,880,Savings Account,5863.44
881,881,Money Market Account,10464
882,882,Home Loan Account,8591.24
883,883,Checking Account,14932.85
884,884,Savings Account,8519.64
885,885,Savings Account,13663
886,886,Investment Account,8056.4
887,887,Auto Loan Account,10526.87
888,888,Savings Account,14122.25
889,889,Home Loan Account,12043.13
890,890,Investment Account,7019.33
891,891,Credit Card Account,5899.04
892,892,Checking Account,9563.26
893,893,Investment Account,14085.68
894,894,Credit Card Account,18128.09
895,895,Home Loan Account,2428.57
896,896,Money Market Account,10617.39
897,897,Money Market Account,17870.31
898,898,Money Market Account,4660.59
899,899,Home Loan Account,5629.74
900,900,Money Market Account,6206.29
901,901,Home Loan Account,10104.33
902,902,Home Loan Account,13002.98
903,903,Checking Account,12184.35
904,904,Auto Loan Account,9887.68
905,905,Personal Loan Account,1117.98
906,906,Auto Loan Account,13050.8
907,907,Savings Account,9129.25
908,908,Investment Account,10168.98
909,909,Checking Account,17399.16
910,910,Investment Account,12812.14
911,911,Auto Loan Account,12579.77
912,912,Home Loan Account,16025.88
913,913,Checking Account,12095.54
914,914,Investment Account,10745.39
915,915,Personal Loan Account,12686.38
916,916,Checking Account,4696.12
917,917,Auto Loan Account,7427
918,918,Savings Account,7377.9
919,919,Auto Loan Account,7737.59
920,920,Money Market Account,10550.51
921,921,Credit Card Account,9334.67
922,922,Personal Loan Account,18543.52
923,923,Home Loan Account,8450.36
924,924,Personal Loan Account,13070.75
925,925,Credit Card Account,11106.15
926,926,Personal Loan Account,3721.3
927,927,Home Loan Account,588.63
928,928,Auto Loan Account,10421.54
929,929,Money Market Account,15884.33
930,930,Auto Loan Account,9723.33
931,931,Personal Loan Account,11962.98
932,932,Auto Loan Account,11829.57
933,933,Money Market Account,15749.75
934,934,Savings Account,10038.07
935,935,Savings Account,8658.05
936,936,Checking Account,8299.86
937,937,Investment Account,5195.55
938,938,Auto Loan Account,14985.98
939,939,Savings Account,13483.65
940,940,Savings Account,5597.48
941,941,Money Market Account,8959.84
942,942,Home Loan Account,13337.95
943,943,Investment Account,8881.27
944,944,Credit Card Account,18385.92
945,945,Personal Loan Account,3488.26
946,946,Money Market Account,4700.68
947,947,Savings Account,11664.01
948,948,Auto Loan Account,13356.95
949,949,Home Loan Account,13649.23
950,950,Investment Account,6321.92
951,951,Investment Account,6415.87
952,952,Money Market Account,6693.64
953,953,Home Loan Account,16929.7
954,954,Investment Account,10951.56
955,955,Investment Account,8902.18
956,956,Auto Loan Account,9061.65
957,957,Investment Account,15736
958,958,Savings Account,10806.52
959,959,Checking Account,5620.12
960,960,Investment Account,4985.49
961,961,Checking Account,8807.42
962,962,Auto Loan Account,9618.74
963,963,Personal Loan Account,11102.04
964,964,Savings Account,9588.32
965,965,Personal Loan Account,10051.86
966,966,Investment Account,3646.41
967,967,Money Market Account,12390.7
968,968,Checking Account,12307.62
969,969,Personal Loan Account,7300.79
970,970,Credit Card Account,10066.01
971,971,Money Market Account,12493.19
972,972,Investment Account,11344.83
973,973,Credit Card Account,11344.91
974,974,Investment Account,6461.93
975,975,Auto Loan Account,8362.91
976,976,Savings Account,18282.24
977,977,Money Market Account,12429.49
978,978,Credit Card Account,8789.14
979,979,Auto Loan Account,11775.24
980,980,Money Market Account,1034.55
981,981,Money Market Account,11213.26
982,982,Investment Account,13835.6
983,983,Checking Account,8366.27
984,984,Home Loan Account,7905.8
985,985,Auto Loan Account,16532.72
986,986,Checking Account,8561.75
987,987,Personal Loan Account,4705.17
988,988,Auto Loan Account,9404.06
989,989,Personal Loan Account,14508.84
990,990,Savings Account,15067.79
991,991,Personal Loan Account,6322.91
992,992,Credit Card Account,14524.96
993,993,Savings Account,7031.55
994,994,Auto Loan Account,15292.61
995,995,Investment Account,9376.93
996,996,Home Loan Account,7099.82
997,997,Auto Loan Account,11222.26
998,998,Personal Loan Account,7373.31
999,999,Investment Account,14248.85
1000,1000,Credit Card Account,12034.75
1001,1001,Auto Loan Account,7132.46
1002,1002,Auto Loan Account,8924
1003,1003,Investment Account,6536.84
1004,1004,Home Loan Account,10144.87
1005,1005,Investment Account,10761.91
1006,1006,Investment Account,15388.03
1007,1007,Personal Loan Account,15027.38
1008,1008,Auto Loan Account,2547.7
1009,1009,Savings Account,12306.49
1010,1010,Personal Loan Account,7044.12
1011,1011,Personal Loan Account,9949.6
1012,1012,Investment Account,9738.78
1013,1013,Credit Card Account,9744.47
1014,1014,Investment Account,11691.46
1015,1015,Auto Loan Account,10051.56
1016,1016,Investment Account,3087.66
1017,1017,Personal Loan Account,8360.3
1018,1018,Home Loan Account,5211.75
1019,1019,Checking Account,11188.27
1020,1020,Home Loan Account,6393.21
1021,1021,Personal Loan Account,10489.83
1022,1022,Savings Account,14380.58
1023,1023,Money Market Account,8693.86
1024,1024,Auto Loan Account,3260.27
1025,1025,Savings Account,3121.4
1026,1026,Savings Account,3043.92
1027,1027,Savings Account,14484.97
1028,1028,Personal Loan Account,9270.7
1029,1029,Personal Loan Account,6311.68
1030,1030,Personal Loan Account,17106.92
1031,1031,Investment Account,10294.85
1032,1032,Savings Account,6838.9
1033,1033,Money Market Account,11274.8
1034,1034,Savings Account,16295.42
1035,1035,Credit Card Account,13681.13
1036,1036,Money Market Account,13820.49
1037,1037,Checking Account,8843.29
1038,1038,Money Market Account,12083.07
1039,1039,Money Market Account,14945.87
1040,1040,Investment Account,12416.26
1041,1041,Home Loan Account,11590.87
1042,1042,Credit Card Account,13492.86
1043,1043,Personal Loan Account,8672.67
1044,1044,Investment Account,13595
1045,1045,Money Market Account,6860.5
1046,1046,Auto Loan Account,13782.12
1047,1047,Checking Account,14935.44
1048,1048,Investment Account,7917.18
1049,1049,Savings Account,7621.51
1050,1050,Checking Account,8230.84
1051,1051,Home Loan Account,10408.02
1052,1052,Savings Account,18498.47
1053,1053,Auto Loan Account,9694.68
1054,1054,Checking Account,17585.49
1055,1055,Home Loan Account,5681.69
1056,1056,Checking Account,9051.43
1057,1057,Credit Card Account,9511.24
1058,1058,Home Loan Account,9644.96
1059,1059,Home Loan Account,15285.14
1060,1060,Savings Account,9017.49
1061,1061,Money Market Account,17149.14
1062,1062,Investment Account,12768.87
1063,1063,Home Loan Account,4056.78
1064,1064,Personal Loan Account,11673.74
1065,1065,Credit Card Account,11464.52
1066,1066,Investment Account,6606.46
1067,1067,Home Loan Account,7642.97
1068,1068,Investment Account,10724.92
1069,1069,Checking Account,11381.76
1070,1070,Personal Loan Account,10211.22
1071,1071,Home Loan Account,13601.96
1072,1072,Money Market Account,9817.13
1073,1073,Home Loan Account,16377.37
1074,1074,Investment Account,7345.48
1075,1075,Savings Account,12658.34
1076,1076,Investment Account,11868.15
1077,1077,Home Loan Account,14291
1078,1078,Checking Account,13985.04
1079,1079,Home Loan Account,10094.61
1080,1080,Credit Card Account,17295.27
1081,1081,Home Loan Account,4663.03
1082,1082,Investment Account,9107.25
1083,1083,Auto Loan Account,7916.88
1084,1084,Home Loan Account,9579.83
1085,1085,Auto Loan Account,9746.75
1086,1086,Savings Account,15298.65
1087,1087,Home Loan Account,15008.57
1088,1088,Investment Account,7219.1
1089,1089,Home Loan Account,13124.36
1090,1090,Checking Account,13374.6
1091,1091,Credit Card Account,16988.97
1092,1092,Credit Card Account,12225.78
1093,1093,Investment Account,4127.39
1094,1094,Money Market Account,12811
1095,1095,Auto Loan Account,2959.82
1096,1096,Home Loan Account,9190.09
1097,1097,Investment Account,9057.54
1098,1098,Checking Account,7573.33
1099,1099,Savings Account,2492.25
1100,1100,Money Market Account,7895.93
1101,1101,Personal Loan Account,12759.68
1102,1102,Savings Account,2998.18
1103,1103,Money Market Account,9099.58
1104,1104,Money Market Account,9943.75
1105,1105,Checking Account,15960.89
1106,1106,Home Loan Account,10671.65
1107,1107,Home Loan Account,4237.1
1108,1108,Money Market Account,12250.25
1109,1109,Auto Loan Account,7398.19
1110,1110,Auto Loan Account,3040.51
1111,1111,Credit Card Account,16315.04
1112,1112,Investment Account,9648.73
1113,1113,Investment Account,12005.19
1114,1114,Money Market Account,6004.44
1115,1115,Savings Account,14781.3
1116,1116,Savings Account,8216.55
1117,1117,Credit Card Account,10026.96
1118,1118,Credit Card Account,728.23
1119,1119,Home Loan Account,12184.31
1120,1120,Credit Card Account,13884.48
1121,1121,Money Market Account,12426.38
1122,1122,Auto Loan Account,11683.39
1123,1123,Auto Loan Account,4251.97
1124,1124,Investment Account,7455.15
1125,1125,Savings Account,10320.76
1126,1126,Home Loan Account,9899.88
1127,1127,Money Market Account,12515.54
1128,1128,Money Market Account,8813.47
1129,1129,Savings Account,10867.13
1130,1130,Investment Account,11179.42
1131,1131,Checking Account,1676.03
1132,1132,Credit Card Account,14633.19
1133,1133,Auto Loan Account,9867.25
1134,1134,Investment Account,7770.04
1135,1135,Checking Account,11389.4
1136,1136,Checking Account,1893.09
1137,1137,Auto Loan Account,7976.36
1138,1138,Checking Account,10902.14
1139,1139,Checking Account,13440.01
1140,1140,Checking Account,7803.89
1141,1141,Personal Loan Account,5528.32
1142,1142,Savings Account,10171.06
1143,1143,Home Loan Account,4529.54
1144,1144,Savings Account,7148.7
1145,1145,Checking Account,4606
1146,1146,Checking Account,5850.67
1147,1147,Investment Account,495.59
1148,1148,Home Loan Account,6724.04
1149,1149,Checking Account,8404.7
1150,1150,Home Loan Account,17221.5
1151,1151,Home Loan Account,1322.11
1152,1152,Home Loan Account,7323.67
1153,1153,Credit Card Account,3193.38
1154,1154,Personal Loan Account,18171.55
1155,1155,Auto Loan Account,9774.52
1156,1156,Checking Account,15826.93
1157,1157,Auto Loan Account,5288.44
1158,1158,Auto Loan Account,4746.3
1159,1159,Credit Card Account,3832.43
1160,1160,Savings Account,14484.28
1161,1161,Personal Loan Account,5091.7
1162,1162,Home Loan Account,15386.62
1163,1163,Personal Loan Account,7869.77
1164,1164,Savings Account,3239.88
1165,1165,Investment Account,2809.51
1166,1166,Savings Account,11980.53
1167,1167,Savings Account,11534.24
1168,1168,Personal Loan Account,13150.15
1169,1169,Credit Card Account,13076.68
1170,1170,Investment Account,13086.67
1171,1171,Savings Account,8475.93
1172,1172,Home Loan Account,12740.2
1173,1173,Investment Account,18079.95
1174,1174,Personal Loan Account,6049.56
1175,1175,Credit Card Account,12828.73
1176,1176,Savings Account,7618.74
1177,1177,Investment Account,13491.87
1178,1178,Credit Card Account,10052.25
1179,1179,Investment Account,14604.41
1180,1180,Checking Account,9821.62
1181,1181,Personal Loan Account,6503.89
1182,1182,Personal Loan Account,5561.98
1183,1183,Money Market Account,8850.03
1184,1184,Checking Account,7421.51
1185,1185,Checking Account,7689.59
1186,1186,Personal Loan Account,12918.8
1187,1187,Personal Loan Account,16305.9
1188,1188,Checking Account,12217.42
1189,1189,Investment Account,6069.56
1190,1190,Investment Account,4456.86
1191,1191,Personal Loan Account,12699.01
1192,1192,Investment Account,12705.56
1193,1193,Auto Loan Account,10537.12
1194,1194,Auto Loan Account,10381.72
1195,1195,Auto Loan Account,14004.56
1196,1196,Home Loan Account,6876.96
1197,1197,Home Loan Account,9827.41
1198,1198,Money Market Account,10319.71
1199,1199,Personal Loan Account,6793.09
1200,1200,Auto Loan Account,14468.04
1201,1201,Investment Account,15346.43
1202,1202,Savings Account,15998.02
1203,1203,Checking Account,17403.35
1204,1204,Credit Card Account,13386.77
1205,1205,Money Market Account,6710.25
1206,1206,Savings Account,9202.16
1207,1207,Savings Account,13566.76
1208,1208,Money Market Account,7287.34
1209,1209,Money Market Account,13547.9
1210,1210,Home Loan Account,13338.31
1211,1211,Personal Loan Account,13831.92
1212,1212,Personal Loan Account,16848.07
1213,1213,Investment Account,10713.65
1214,1214,Auto Loan Account,4238.12
1215,1215,Home Loan Account,16879.3
1216,1216,Savings Account,10219.75
1217,1217,Credit Card Account,7889.62
1218,1218,Home Loan Account,12925.87
1219,1219,Investment Account,1176.48
1220,1220,Money Market Account,19052.14
1221,1221,Personal Loan Account,10197.21
1222,1222,Home Loan Account,5340.85
1223,1223,Auto Loan Account,10974.66
1224,1224,Savings Account,4182.93
1225,1225,Checking Account,14794.23
1226,1226,Auto Loan Account,19728.06
1227,1227,Checking Account,10108.77
1228,1228,Checking Account,4523.37
1229,1229,Money Market Account,6637.65
1230,1230,Money Market Account,2024.83
1231,1231,Investment Account,4527.55
1232,1232,Investment Account,13048.76
1233,1233,Money Market Account,9582.48
1234,1234,Savings Account,16661.38
1235,1235,Investment Account,7496.83
